,,,http://thesoccerworldcups.com/games/2006_mexico_angola.php
,,,http://thesoccerworldcups.com/games/2006_mexico_angola.php
Angola,Delgado,13' yellow card,http://thesoccerworldcups.com/games/2006_mexico_angola.php
Angola,Andre,44' yellow card,http://thesoccerworldcups.com/games/2006_mexico_angola.php
Angola,Ze Kalanga,50' yellow card,http://thesoccerworldcups.com/games/2006_mexico_angola.php
Mexico,Gonzalo Pineda,59' yellow card,http://thesoccerworldcups.com/games/2006_mexico_angola.php
Angola,Andre,79' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2006_mexico_angola.php
Angola,Joao Ricardo,86' yellow card,http://thesoccerworldcups.com/games/2006_mexico_angola.php
,,,http://thesoccerworldcups.com/games/2006_france_south_korea.php
,,,http://thesoccerworldcups.com/games/2006_france_south_korea.php
South Korea,Ho Lee,11' yellow card,http://thesoccerworldcups.com/games/2006_france_south_korea.php
South Korea,Dong Jin Kim,29' yellow card,http://thesoccerworldcups.com/games/2006_france_south_korea.php
France,Eric Abidal,79' yellow card,http://thesoccerworldcups.com/games/2006_france_south_korea.php
France,Zinedine Zidane,85' yellow card,http://thesoccerworldcups.com/games/2006_france_south_korea.php
,,,http://thesoccerworldcups.com/games/1986_poland_portugal.php
,,,http://thesoccerworldcups.com/games/1986_poland_portugal.php
Poland,Roman Wojcicki,46' yellow card,http://thesoccerworldcups.com/games/1986_poland_portugal.php
Poland,Dariusz Dziekanowski,89' yellow card,http://thesoccerworldcups.com/games/1986_poland_portugal.php
,,,http://thesoccerworldcups.com/games/2006_italy_usa.php
,,,http://thesoccerworldcups.com/games/2006_italy_usa.php
Italy,Francesco Totti,5' yellow card,http://thesoccerworldcups.com/games/2006_italy_usa.php
USA,Eddie Pope,21' yellow card,http://thesoccerworldcups.com/games/2006_italy_usa.php
Italy,Daniele De Rossi,28' ejection - straight red card,http://thesoccerworldcups.com/games/2006_italy_usa.php
USA,Pablo Mastroeni,45' yellow card,http://thesoccerworldcups.com/games/2006_italy_usa.php
USA,Eddie Pope,47' ejection - red card for second yellow,http://thesoccerworldcups.com/games/2006_italy_usa.php
Italy,Gianluca Zambrotta,70' yellow card,http://thesoccerworldcups.com/games/2006_italy_usa.php
,,,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
,,,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Slovakia,Zdenko Strba,16' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Italy,Fabio Cannavaro,31' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Slovakia,Robert Vittek,40' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Slovakia,Peter Pekarik,50' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Italy,Giorgio Chiellini,67' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Italy,Simone Pepe,76' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Slovakia,Jan Mucha,82' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
Italy,Fabio Quagliarella,83' yellow card,http://thesoccerworldcups.com/games/2010_slovakia_italy.php
,,,http://thesoccerworldcups.com/games/1990_italy_uruguay.php
,,,http://thesoccerworldcups.com/games/1990_italy_uruguay.php
Uruguay,Jose Pintos,15' yellow card,http://thesoccerworldcups.com/games/1990_italy_uruguay.php
Uruguay,Fernando Alvez,25' yellow card,http://thesoccerworldcups.com/games/1990_italy_uruguay.php
Uruguay,Jose Perdomo,34' yellow card,http://thesoccerworldcups.com/games/1990_italy_uruguay.php
Italy,Nicola Berti,36' yellow card,http://thesoccerworldcups.com/games/1990_italy_uruguay.php
Uruguay,Nelson Gutierrez,61' yellow card,http://thesoccerworldcups.com/games/1990_italy_uruguay.php
,,,http://thesoccerworldcups.com/games/2006_germany_italy.php
,,,http://thesoccerworldcups.com/games/2006_germany_italy.php
Germany,Tim Borowski,40' yellow card,http://thesoccerworldcups.com/games/2006_germany_italy.php
Germany,Christoph Metzelder,56' yellow card,http://thesoccerworldcups.com/games/2006_germany_italy.php
Italy,Mauro Camoranesi,90' yellow card,http://thesoccerworldcups.com/games/2006_germany_italy.php
,,,http://thesoccerworldcups.com/games/1974_argentina_italy.php
,,,http://thesoccerworldcups.com/games/1974_argentina_italy.php
Italy,Romeo Benetti,48' yellow card,http://thesoccerworldcups.com/games/1974_argentina_italy.php
Argentina,Carlos Babington,54' yellow card,http://thesoccerworldcups.com/games/1974_argentina_italy.php
,,,http://thesoccerworldcups.com/games/2010_holland_denmark.php
,,,http://thesoccerworldcups.com/games/2010_holland_denmark.php
Holland,Nigel De Jong,44' yellow card,http://thesoccerworldcups.com/games/2010_holland_denmark.php
Holland,Robin Van Persie,49' yellow card,http://thesoccerworldcups.com/games/2010_holland_denmark.php
Denmark,Simon Kjaer,63' yellow card,http://thesoccerworldcups.com/games/2010_holland_denmark.php
,,,http://thesoccerworldcups.com/games/2002_argentina_england.php
,,,http://thesoccerworldcups.com/games/2002_argentina_england.php
Argentina,Gabriel Batistuta,13' yellow card,http://thesoccerworldcups.com/games/2002_argentina_england.php
England,Ashley Cole,29' yellow card,http://thesoccerworldcups.com/games/2002_argentina_england.php
England,Emile Heskey,50' yellow card,http://thesoccerworldcups.com/games/2002_argentina_england.php
,,,http://thesoccerworldcups.com/games/1990_austria_czechoslovakia.php
,,,http://thesoccerworldcups.com/games/1990_austria_czechoslovakia.php
Austria,Robert Pecl,22' yellow card,http://thesoccerworldcups.com/games/1990_austria_czechoslovakia.php
Czechoslovakia,Lubomir Moravcik,52' yellow card,http://thesoccerworldcups.com/games/1990_austria_czechoslovakia.php
Czechoslovakia,Lubos Kubik,62' yellow card,http://thesoccerworldcups.com/games/1990_austria_czechoslovakia.php
Austria,Manfred Zsak,71' yellow card,http://thesoccerworldcups.com/games/1990_austria_czechoslovakia.php
Austria,Anton Pfeffer,85' yellow card,http://thesoccerworldcups.com/games/1990_austria_czechoslovakia.php
,,,http://thesoccerworldcups.com/games/1990_england_ireland.php
,,,http://thesoccerworldcups.com/games/1990_england_ireland.php
England,Steve Mcmahon,75' yellow card,http://thesoccerworldcups.com/games/1990_england_ireland.php
,,,http://thesoccerworldcups.com/games/2006_iran_angola.php
,,,http://thesoccerworldcups.com/games/2006_iran_angola.php
Angola,Loco,22' yellow card,http://thesoccerworldcups.com/games/2006_iran_angola.php
Iran,Mehrzad Madanchi,37' yellow card,http://thesoccerworldcups.com/games/2006_iran_angola.php
Angola,Mendonca,45'+1' yellow card,http://thesoccerworldcups.com/games/2006_iran_angola.php
Iran,Andranik Teymourian,55' yellow card,http://thesoccerworldcups.com/games/2006_iran_angola.php
Angola,Ze Kalanga,67' yellow card,http://thesoccerworldcups.com/games/2006_iran_angola.php
Iran,Ferydoon Zandi,90'+1' yellow card,http://thesoccerworldcups.com/games/2006_iran_angola.php
,,,http://thesoccerworldcups.com/games/1978_brazil_austria.php
,Chicao,Toninho Cerezo,http://thesoccerworldcups.com/games/1978_brazil_austria.php
,Zico,Jorge Mendonca,http://thesoccerworldcups.com/games/1978_brazil_austria.php
,Zico,Jorge Mendonca,http://thesoccerworldcups.com/games/1978_brazil_austria.php
,Heribert Weber,Josef Hickersberger,http://thesoccerworldcups.com/games/1978_brazil_austria.php
,Gunter Happich,Eduard Krieger,http://thesoccerworldcups.com/games/1978_brazil_austria.php
,,,http://thesoccerworldcups.com/games/1982_argentina_brazil.php
,,,http://thesoccerworldcups.com/games/1982_argentina_brazil.php
Argentina,Daniel Passarella,33' yellow card,http://thesoccerworldcups.com/games/1982_argentina_brazil.php
Brazil,Waldir Peres,77' yellow card,http://thesoccerworldcups.com/games/1982_argentina_brazil.php
Brazil,Falcao,85' yellow card,http://thesoccerworldcups.com/games/1982_argentina_brazil.php
Argentina,Diego Maradona,85' ejection - straight red card,http://thesoccerworldcups.com/games/1982_argentina_brazil.php
,,,http://thesoccerworldcups.com/games/1990_england_egypt.php
,,,http://thesoccerworldcups.com/games/1990_england_egypt.php
Egypt,Magdy Abedelghani,36' yellow card,http://thesoccerworldcups.com/games/1990_england_egypt.php
Egypt,Ibrahim Hassan,48' yellow card,http://thesoccerworldcups.com/games/1990_england_egypt.php
England,Peter Beardsley,88' yellow card,http://thesoccerworldcups.com/games/1990_england_egypt.php
,,,http://thesoccerworldcups.com/games/1990_belgium_spain.php
,Pascal Plovie,Marc Emmers,http://thesoccerworldcups.com/games/1990_belgium_spain.php
,Marc Van Der Linden,Lorenzo Staelens,http://thesoccerworldcups.com/games/1990_belgium_spain.php
,Marc Van Der Linden,Lorenzo Staelens,http://thesoccerworldcups.com/games/1990_belgium_spain.php
,Rafael Alkorta,Emilio Butragueno,http://thesoccerworldcups.com/games/1990_belgium_spain.php
,Miguel Pardeza,Julio Salinas,http://thesoccerworldcups.com/games/1990_belgium_spain.php
,,,http://thesoccerworldcups.com/games/2010_argentina_germany.php
,,,http://thesoccerworldcups.com/games/2010_argentina_germany.php
Argentina,Nicolas Otamendi,11' yellow card,http://thesoccerworldcups.com/games/2010_argentina_germany.php
Germany,Thomas Mueller,35' yellow card,http://thesoccerworldcups.com/games/2010_argentina_germany.php
Argentina,Javier Mascherano,80' yellow card,http://thesoccerworldcups.com/games/2010_argentina_germany.php
,,,http://thesoccerworldcups.com/games/1990_czechoslovakia_costa_rica.php
,,,http://thesoccerworldcups.com/games/1990_czechoslovakia_costa_rica.php
Costa Rica,Ronald Gonzalez,5' yellow card,http://thesoccerworldcups.com/games/1990_czechoslovakia_costa_rica.php
Czechoslovakia,Ivan Hasek,53' yellow card,http://thesoccerworldcups.com/games/1990_czechoslovakia_costa_rica.php
Czechoslovakia,Jan Kocian,56' yellow card,http://thesoccerworldcups.com/games/1990_czechoslovakia_costa_rica.php
Czechoslovakia,Frantisek Straka,67' yellow card,http://thesoccerworldcups.com/games/1990_czechoslovakia_costa_rica.php
Costa Rica,Hector Marchena,75' yellow card,http://thesoccerworldcups.com/games/1990_czechoslovakia_costa_rica.php
,,,http://thesoccerworldcups.com/games/2010_paraguay_new_zealand.php
,,,http://thesoccerworldcups.com/games/2010_paraguay_new_zealand.php
Paraguay,Victor Caceres,10' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_new_zealand.php
Paraguay,Roque Santa Cruz,41' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_new_zealand.php
New Zealand,Ryan Nelsen,56' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_new_zealand.php
,,,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
,,,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
USA,Oguchi Onyewu,5' yellow card,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
Czech Republic,David Rozehnal,16' yellow card,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
Czech Republic,Vratislav Lokvenc,59' yellow card,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
USA,Claudio Reyna,60' yellow card,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
Czech Republic,Tomas Rosicky,81' yellow card,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
Czech Republic,Zdenek Grygera,88' yellow card,http://thesoccerworldcups.com/games/2006_usa_czech_republic.php
,,,http://thesoccerworldcups.com/games/1990_cameroon_romania.php
,,,http://thesoccerworldcups.com/games/1990_cameroon_romania.php
Cameroon,Jules Denis Onana,20' yellow card,http://thesoccerworldcups.com/games/1990_cameroon_romania.php
Romania,Michael Klein,44' yellow card,http://thesoccerworldcups.com/games/1990_cameroon_romania.php
Cameroon,Thomas Nkono,68' yellow card,http://thesoccerworldcups.com/games/1990_cameroon_romania.php
,,,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
,,,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Iraq,Bassel Gorgis,1' yellow card,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Belgium,Nico Claesen,16' yellow card,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Iraq,Hammoudi Raad,20' yellow card,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Iraq,Shaker Nadhum,29' yellow card,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Iraq,Mohamed Haris,42' yellow card,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Iraq,Shaker Samir,48' yellow card,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Iraq,Bassel Gorgis,52' ejection - red card for second yellow,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
Iraq,Hashem Natik,65' yellow card,http://thesoccerworldcups.com/games/1986_iraq_belgium.php
,,,http://thesoccerworldcups.com/games/1966_north_korea_chile.php
,,,http://thesoccerworldcups.com/games/1966_north_korea_chile.php
Chile,Ruben Marcos,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_north_korea_chile.php
,,,http://thesoccerworldcups.com/games/1994_brazil_usa.php
,,,http://thesoccerworldcups.com/games/1994_brazil_usa.php
Brazil,Mazinho,8' yellow card,http://thesoccerworldcups.com/games/1994_brazil_usa.php
Brazil,Jorginho,16' yellow card,http://thesoccerworldcups.com/games/1994_brazil_usa.php
USA,Tab Ramos,43' yellow card,http://thesoccerworldcups.com/games/1994_brazil_usa.php
Brazil,Leonardo,43' ejection - straight red card,http://thesoccerworldcups.com/games/1994_brazil_usa.php
USA,Paul Caligiuri,49' yellow card,http://thesoccerworldcups.com/games/1994_brazil_usa.php
USA,Fernando Clavijo,64' yellow card,http://thesoccerworldcups.com/games/1994_brazil_usa.php
USA,Thomas Dooley,80' yellow card,http://thesoccerworldcups.com/games/1994_brazil_usa.php
USA,Fernando Clavijo,85' ejection - red card for second yellow,http://thesoccerworldcups.com/games/1994_brazil_usa.php
,,,http://thesoccerworldcups.com/games/1986_west_germany_scotland.php
,,,http://thesoccerworldcups.com/games/1986_west_germany_scotland.php
Scotland,Steve Archibald,30' yellow card,http://thesoccerworldcups.com/games/1986_west_germany_scotland.php
Scotland,Eamonn Bannon,44' yellow card,http://thesoccerworldcups.com/games/1986_west_germany_scotland.php
Scotland,Maurice Malpas,74' yellow card,http://thesoccerworldcups.com/games/1986_west_germany_scotland.php
,,,http://thesoccerworldcups.com/games/1998_colombia_tunisia.php
,,,http://thesoccerworldcups.com/games/1998_colombia_tunisia.php
Tunisia,Riadh Bouazizi,16' yellow card,http://thesoccerworldcups.com/games/1998_colombia_tunisia.php
Colombia,Jose Santa,18' yellow card,http://thesoccerworldcups.com/games/1998_colombia_tunisia.php
Tunisia,Clayton,83' yellow card,http://thesoccerworldcups.com/games/1998_colombia_tunisia.php
,,,http://thesoccerworldcups.com/games/1998_france_south_africa.php
,,,http://thesoccerworldcups.com/games/1998_france_south_africa.php
France,Emmanuel Petit,28' yellow card,http://thesoccerworldcups.com/games/1998_france_south_africa.php
South Africa,Willem Jackson,39' yellow card,http://thesoccerworldcups.com/games/1998_france_south_africa.php
France,Didier Deschamps,53' yellow card,http://thesoccerworldcups.com/games/1998_france_south_africa.php
France,Zinedine Zidane,75' yellow card,http://thesoccerworldcups.com/games/1998_france_south_africa.php
,,,http://thesoccerworldcups.com/games/1986_soviet_union_belgium.php
,,,http://thesoccerworldcups.com/games/1986_soviet_union_belgium.php
Belgium,Michel Renquin,65' yellow card,http://thesoccerworldcups.com/games/1986_soviet_union_belgium.php
,,,http://thesoccerworldcups.com/games/1986_uruguay_west_germany.php
,,,http://thesoccerworldcups.com/games/1986_uruguay_west_germany.php
Uruguay,Victor Diogo,28' yellow card,http://thesoccerworldcups.com/games/1986_uruguay_west_germany.php
Uruguay,Mario Saralegui,62' yellow card,http://thesoccerworldcups.com/games/1986_uruguay_west_germany.php
,,,http://thesoccerworldcups.com/games/1966_england_west_germany.php
,,,http://thesoccerworldcups.com/games/1966_england_west_germany.php
England,Martin Peters,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_england_west_germany.php
,,,http://thesoccerworldcups.com/games/1974_holland_brazil.php
,,,http://thesoccerworldcups.com/games/1974_holland_brazil.php
Brazil,Luis Pereira,29' yellow card,http://thesoccerworldcups.com/games/1974_holland_brazil.php
Brazil,Ze Maria,37' yellow card,http://thesoccerworldcups.com/games/1974_holland_brazil.php
Brazil,Marinho Peres,44' yellow card,http://thesoccerworldcups.com/games/1974_holland_brazil.php
Holland,Johnny Rep,69' yellow card,http://thesoccerworldcups.com/games/1974_holland_brazil.php
Brazil,Luis Pereira,84' ejection - straight red card,http://thesoccerworldcups.com/games/1974_holland_brazil.php
Holland,Wim Suurbier,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1974_holland_brazil.php
,,,http://thesoccerworldcups.com/games/2006_italy_france.php
,,,http://thesoccerworldcups.com/games/2006_italy_france.php
Italy,Gianluca Zambrotta,5' yellow card,http://thesoccerworldcups.com/games/2006_italy_france.php
France,Willy Sagnol,12' yellow card,http://thesoccerworldcups.com/games/2006_italy_france.php
France,Claude Makelele,76' yellow card,http://thesoccerworldcups.com/games/2006_italy_france.php
France,Zinedine Zidane,110' ejection - straight red card,http://thesoccerworldcups.com/games/2006_italy_france.php
France,Florent Malouda,111' yellow card,http://thesoccerworldcups.com/games/2006_italy_france.php
,,,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
,,,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
South Korea,Ki Hun Yeom,10' yellow card,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
South Korea,Chung Yong Lee,34' yellow card,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
Argentina,Jonas Gutierrez,54' yellow card,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
Argentina,Javier Mascherano,55' yellow card,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
Argentina,Gabriel Heinze,74' yellow card,http://thesoccerworldcups.com/games/2010_argentina_south_korea.php
,,,http://thesoccerworldcups.com/games/1966_west_germany_spain.php
,,,http://thesoccerworldcups.com/games/1966_west_germany_spain.php
West Germany,Wolfgang Overath,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_west_germany_spain.php
Spain,Jesus Glaria,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_west_germany_spain.php
,,,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
,,,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Greece,Sokratis Papastathopoulos,15' yellow card,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Nigeria,Sani Kaita,33' ejection - straight red card,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Greece,Alexandros Tziolis,59' yellow card,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Greece,Georgios Samaras,88' yellow card,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
Nigeria,Chinedu Ogbuke Obasi,89' yellow card,http://thesoccerworldcups.com/games/2010_greece_nigeria.php
,,,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
,,,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
United Arab Emirates,Yousuf Hussain,26' yellow card,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
West Germany,Andreas Brehme,30' yellow card,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
United Arab Emirates,Hussain Ghuloum,30' yellow card,http://thesoccerworldcups.com/games/1990_west_germany_united_arab_emirates.php
,,,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
,,,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Japan,Daisuke Matsui,58' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Japan,Yuto Nagatomo,72' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Japan,Keisuke Honda,90'+3' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Japan,Yasuhito Endo,113' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
Paraguay,Cristian Riveros,118' yellow card,http://thesoccerworldcups.com/games/2010_paraguay_japan.php
,,,http://thesoccerworldcups.com/games/1998_chile_austria.php
,,,http://thesoccerworldcups.com/games/1998_chile_austria.php
Chile,Moises Villarroel,16' yellow card,http://thesoccerworldcups.com/games/1998_chile_austria.php
Austria,Peter Schoettel,26' yellow card,http://thesoccerworldcups.com/games/1998_chile_austria.php
Chile,Fabian Estay,47' yellow card,http://thesoccerworldcups.com/games/1998_chile_austria.php
Chile,Marcelo Salas,58' yellow card,http://thesoccerworldcups.com/games/1998_chile_austria.php
Chile,Ivan Zamorano,74' yellow card,http://thesoccerworldcups.com/games/1998_chile_austria.php
,,,http://thesoccerworldcups.com/games/2010_north_korea_ivory_coast.php
,Kum Chol Choe,In Guk Mun,http://thesoccerworldcups.com/games/2010_north_korea_ivory_coast.php
,Kum Chol Choe,In Guk Mun,http://thesoccerworldcups.com/games/2010_north_korea_ivory_coast.php
,Aruna Dindane,Gervinho,http://thesoccerworldcups.com/games/2010_north_korea_ivory_coast.php
,Salomon Kalou,Kader Keita,http://thesoccerworldcups.com/games/2010_north_korea_ivory_coast.php
,Seydou Doumbia,Romaric,http://thesoccerworldcups.com/games/2010_north_korea_ivory_coast.php
,,,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
,,,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Cameroon,Stephen Tataw,8' yellow card,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Cameroon,Raymond Kalla,37' yellow card,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Brazil,Mauro Silva,44' yellow card,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
Cameroon,Rigobert Song,63' ejection - straight red card,http://thesoccerworldcups.com/games/1994_brazil_cameroon.php
,,,http://thesoccerworldcups.com/games/2006_brazil_australia.php
,,,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Australia,Brett Emerton,13' yellow card,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Brazil,Cafu,29' yellow card,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Brazil,Ronaldo,31' yellow card,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Australia,Jason Culina,39' yellow card,http://thesoccerworldcups.com/games/2006_brazil_australia.php
Brazil,Robinho,83' yellow card,http://thesoccerworldcups.com/games/2006_brazil_australia.php
,,,http://thesoccerworldcups.com/games/1966_england_argentina.php
,,,http://thesoccerworldcups.com/games/1966_england_argentina.php
Argentina,Luis Artime,35' ejection - straight red card,http://thesoccerworldcups.com/games/1966_england_argentina.php
Argentina,Luis Artime,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_england_argentina.php
Argentina,Jorge Solari,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_england_argentina.php
Argentina,Antonio Rattin,yellow card	   
				  		   (unknown minute),http://thesoccerworldcups.com/games/1966_england_argentina.php
,,,http://thesoccerworldcups.com/games/1982_brazil_new_zealand.php
,Paulo Isidoro,Serginho,http://thesoccerworldcups.com/games/1982_brazil_new_zealand.php
,Edinho,Oscar,http://thesoccerworldcups.com/games/1982_brazil_new_zealand.php
,Edinho,Oscar,http://thesoccerworldcups.com/games/1982_brazil_new_zealand.php
,Duncan Cole,Kenny Cresswell,http://thesoccerworldcups.com/games/1982_brazil_new_zealand.php
,Brian Turner,Wynton Rufer,http://thesoccerworldcups.com/games/1982_brazil_new_zealand.php
,,,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
,,,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Otto Addo,18' yellow card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Michael Essien,37' yellow card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Czech Republic,Vratislav Lokvenc,49' yellow card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Czech Republic,Tomas Ujfalusi,65' ejection - straight red card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Asamoah Gyan,66' yellow card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Derek Boateng,75' yellow card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Sulley Muntari,84' yellow card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
Ghana,Habib Mohamed,90'+3' yellow card,http://thesoccerworldcups.com/games/2006_czech_republic_ghana.php
,,,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,Simone Barone,Andrea Pirlo,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,Massimo Oddo,Mauro Camoranesi,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,Cristian Zaccardo,Gennaro Gattuso,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,Cristian Zaccardo,Gennaro Gattuso,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,Andriy Vorobey,Vyacheslav Sviderskyi,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,Vladyslav Vashchuk,Andriy Rusol,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,Oleksiy Belik,Artem Milevskiy,http://thesoccerworldcups.com/games/2006_italy_ukraine.php
,,,http://thesoccerworldcups.com/games/1986_paraguay_iraq.php
,,,http://thesoccerworldcups.com/games/1986_paraguay_iraq.php
Iraq,Shaker Samir,29' yellow card,http://thesoccerworldcups.com/games/1986_paraguay_iraq.php
Paraguay,Vladimiro Schettina,45' yellow card,http://thesoccerworldcups.com/games/1986_paraguay_iraq.php
,,,http://thesoccerworldcups.com/games/1982_brazil_scotland.php
,Paulo Isidoro,Serginho,http://thesoccerworldcups.com/games/1982_brazil_scotland.php
,Paulo Isidoro,Serginho,http://thesoccerworldcups.com/games/1982_brazil_scotland.php
,Kenny Dalglish,Gordon Strachan,http://thesoccerworldcups.com/games/1982_brazil_scotland.php
,Alex Mcleish,Asa Hartford,http://thesoccerworldcups.com/games/1982_brazil_scotland.php
,,,http://thesoccerworldcups.com/games/1990_yugoslavia_colombia.php
,,,http://thesoccerworldcups.com/games/1990_yugoslavia_colombia.php
Yugoslavia,Dragan Stojkovic,85' yellow card,http://thesoccerworldcups.com/games/1990_yugoslavia_colombia.php
,,,http://thesoccerworldcups.com/games/1986_brazil_poland.php
,,,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Poland,Dariusz Dziekanowski,13' yellow card,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Poland,Zbigniew Boniek,30' yellow card,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Poland,Wlodimierz Smolarek,32' yellow card,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Brazil,Careca,36' yellow card,http://thesoccerworldcups.com/games/1986_brazil_poland.php
Brazil,Edinho,83' yellow card,http://thesoccerworldcups.com/games/1986_brazil_poland.php
,,,http://thesoccerworldcups.com/games/2010_germany_england.php
,,,http://thesoccerworldcups.com/games/2010_germany_england.php
Germany,Arne Friedrich,47' yellow card,http://thesoccerworldcups.com/games/2010_germany_england.php
England,Glen Johnson,81' yellow card,http://thesoccerworldcups.com/games/2010_germany_england.php
,,,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
,,,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Cameroon,Pierre Wome,6' yellow card,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Cameroon,Pierre Njanka,16' yellow card,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Italy,Alessandro Costacurta,26' yellow card,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Cameroon,Raymond Kalla,42' ejection - straight red card,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Italy,Luigi Di Biagio,63' yellow card,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
Cameroon,Didier Angibeaud,79' yellow card,http://thesoccerworldcups.com/games/1998_italy_cameroon.php
