Game||||||
22.|South Africa|Denmark|4 - 0|../games/1998_france_saudi_arabia.php|1st Round, Group C|1998_group_c.php
23.|Nigeria|Bulgaria|4 - 0|../games/1998_france_saudi_arabia.php|1st Round, Group D|1998_group_d.php
24.|Spain|Paraguay|4 - 0|../games/1998_france_saudi_arabia.php|1st Round, Group D|1998_group_d.php
25.|Holland|South Korea|4 - 0|../games/1998_france_saudi_arabia.php|1st Round, Group E|1998_group_e.php
26.|Belgium|Mexico|4 - 0|../games/1998_france_saudi_arabia.php|1st Round, Group E|1998_group_e.php
27.|Japan|Croatia|4 - 0|../games/1998_france_saudi_arabia.php|1st Round, Group H|1998_group_h.php
28.|Argentina|Jamaica|5 - 0|../games/1998_argentina_jamaica.php|1st Round, Group H|1998_group_h.php
29.|Germany|FR of Yugoslavia|5 - 0|../games/1998_argentina_jamaica.php|1st Round, Group F|1998_group_f.php
30.|USA|Iran|5 - 0|../games/1998_argentina_jamaica.php|1st Round, Group F|1998_group_f.php
31.|Colombia|Tunisia|1 - 0|../games/1998_colombia_tunisia.php|1st Round, Group G|1998_group_g.php
32.|Romania|England|2 - 1|../games/1998_romania_england.php|1st Round, Group G|1998_group_g.php
33.|Italy|Austria|2 - 1|../games/1998_italy_austria.php|1st Round, Group B|1998_group_b.php
34.|Scotland|Morocco|2 - 1|../games/1998_italy_austria.php|1st Round, Group A|1998_group_a.php
35.|Brazil|Norway|1 - 2|../games/1998_brazil_norway.php|1st Round, Group A|1998_group_a.php
36.|Chile|Cameroon|1 - 1|../games/1998_chile_cameroon.php|1st Round, Group B|1998_group_b.php
37.|Spain|Bulgaria|1 - 1|../games/1998_chile_cameroon.php|1st Round, Group D|1998_group_d.php
38.|France|Denmark|2 - 1|../games/1998_france_denmark.php|1st Round, Group C|1998_group_c.php
39.|Nigeria|Paraguay|2 - 1|../games/1998_france_denmark.php|1st Round, Group D|1998_group_d.php
40.|South Africa|Saudi Arabia|2 - 1|../games/1998_france_denmark.php|1st Round, Group C|1998_group_c.php
41.|Belgium|South Korea|2 - 1|../games/1998_france_denmark.php|1st Round, Group E|1998_group_e.php
42.|Holland|Mexico|2 - 1|../games/1998_france_denmark.php|1st Round, Group E|1998_group_e.php
43.|Germany|Iran|2 - 1|../games/1998_france_denmark.php|1st Round, Group F|1998_group_f.php
44.|USA|FR of Yugoslavia|2 - 1|../games/1998_france_denmark.php|1st Round, Group F|1998_group_f.php
45.|Romania|Tunisia|2 - 1|../games/1998_france_denmark.php|1st Round, Group G|1998_group_g.php
46.|Colombia|England|0 - 2|../games/1998_colombia_england.php|1st Round, Group G|1998_group_g.php
47.|Japan|Jamaica|0 - 2|../games/1998_colombia_england.php|1st Round, Group H|1998_group_h.php
48.|Argentina|Croatia|1 - 0|../games/1998_argentina_croatia.php|1st Round, Group H|1998_group_h.php
49.|Brazil|Chile|4 - 1|../games/1998_brazil_chile.php|1st Round, Group H|1998_group_h.php
50.|Italy|Norway|1 - 0|../games/1998_italy_norway.php|1st Round, Group H|1998_group_h.php
51.|Nigeria|Denmark|1 - 4|../games/1998_nigeria_denmark.php|1st Round, Group H|1998_group_h.php
52.|France|Paraguay|1 - 0|../games/1998_france_paraguay.php|1st Round, Group H|1998_group_h.php
53.|Germany|Mexico|2 - 1|../games/1998_germany_mexico.php|1st Round, Group H|1998_group_h.php
54.|Holland|FR of Yugoslavia|2 - 1|../games/1998_holland_fr_of_yugoslavia.php|1st Round, Group H|1998_group_h.php
55.|Argentina|England|2 - 2|../games/1998_argentina_england.php|1st Round, Group H|1998_group_h.php
56.|Romania|Croatia|0 - 1|../games/1998_romania_croatia.php|1st Round, Group H|1998_group_h.php
57.|Italy|France|0 - 0|../games/1998_italy_france.php|1st Round, Group H|1998_group_h.php
58.|Brazil|Denmark|3 - 2|../games/1998_brazil_denmark.php|1st Round, Group H|1998_group_h.php
59.|Germany|Croatia|0 - 3|../games/1998_germany_croatia.php|1st Round, Group H|1998_group_h.php
60.|Holland|Argentina|2 - 1|../games/1998_holland_argentina.php|1st Round, Group H|1998_group_h.php
61.|Brazil|Holland|1 - 1|../games/1998_brazil_holland.php|1st Round, Group H|1998_group_h.php
62.|France|Croatia|2 - 1|../games/1998_france_croatia.php|1st Round, Group H|1998_group_h.php
63.|Holland|Croatia|1 - 2|../games/1998_holland_croatia.php|1st Round, Group H|1998_group_h.php
64.|Brazil|France|0 - 3|../games/1998_brazil_france.php|1st Round, Group H|1998_group_h.php
Game||||||
1.|England|Uruguay|0 - 0|../games/1966_england_uruguay.php|1st Round, Group 1|1966_group_1.php
2.|West Germany|Switzerland|5 - 0|../games/1966_west_germany_switzerland.php|1st Round, Group 2|1966_group_2.php
3.|Brazil|Bulgaria|2 - 0|../games/1966_brazil_bulgaria.php|1st Round, Group 3|1966_group_3.php
4.|Soviet Union|North Korea|3 - 0|../games/1966_soviet_union_north_korea.php|1st Round, Group 4|1966_group_4.php
5.|Argentina|Spain|2 - 1|../games/1966_argentina_spain.php|1st Round, Group 2|1966_group_2.php
6.|France|Mexico|1 - 1|../games/1966_france_mexico.php|1st Round, Group 1|1966_group_1.php
7.|Italy|Chile|2 - 0|../games/1966_italy_chile.php|1st Round, Group 4|1966_group_4.php
8.|Portugal|Hungary|3 - 1|../games/1966_portugal_hungary.php|1st Round, Group 3|1966_group_3.php
9.|North Korea|Chile|1 - 1|../games/1966_north_korea_chile.php|1st Round, Group 4|1966_group_4.php
10.|Spain|Switzerland|2 - 1|../games/1966_spain_switzerland.php|1st Round, Group 2|1966_group_2.php
11.|Hungary|Brazil|3 - 1|../games/1966_hungary_brazil.php|1st Round, Group 3|1966_group_3.php
12.|Uruguay|France|2 - 1|../games/1966_uruguay_france.php|1st Round, Group 1|1966_group_1.php
13.|West Germany|Argentina|0 - 0|../games/1966_west_germany_argentina.php|1st Round, Group 2|1966_group_2.php
14.|England|Mexico|2 - 0|../games/1966_england_mexico.php|1st Round, Group 1|1966_group_1.php
15.|Portugal|Bulgaria|3 - 0|../games/1966_portugal_bulgaria.php|1st Round, Group 3|1966_group_3.php
16.|Soviet Union|Italy|1 - 0|../games/1966_soviet_union_italy.php|1st Round, Group 4|1966_group_4.php
17.|Argentina|Switzerland|2 - 0|../games/1966_argentina_switzerland.php|1st Round, Group 2|1966_group_2.php
18.|North Korea|Italy|1 - 0|../games/1966_north_korea_italy.php|1st Round, Group 4|1966_group_4.php
19.|Portugal|Brazil|3 - 1|../games/1966_portugal_brazil.php|1st Round, Group 3|1966_group_3.php
20.|Uruguay|Mexico|0 - 0|../games/1966_uruguay_mexico.php|1st Round, Group 1|1966_group_1.php
21.|West Germany|Spain|2 - 1|../games/1966_west_germany_spain.php|1st Round, Group 2|1966_group_2.php
22.|Hungary|Bulgaria|3 - 1|../games/1966_hungary_bulgaria.php|1st Round, Group 3|1966_group_3.php
23.|England|France|2 - 0|../games/1966_england_france.php|1st Round, Group 1|1966_group_1.php
24.|Soviet Union|Chile|2 - 1|../games/1966_soviet_union_chile.php|1st Round, Group 4|1966_group_4.php
25.|West Germany|Uruguay|4 - 0|../games/1966_west_germany_uruguay.php|1st Round, Group 4|1966_group_4.php
26.|England|Argentina|1 - 0|../games/1966_england_argentina.php|1st Round, Group 4|1966_group_4.php
27.|Portugal|North Korea|5 - 3|../games/1966_portugal_north_korea.php|1st Round, Group 4|1966_group_4.php
28.|Soviet Union|Hungary|2 - 1|../games/1966_soviet_union_hungary.php|1st Round, Group 4|1966_group_4.php
29.|West Germany|Soviet Union|2 - 1|../games/1966_west_germany_soviet_union.php|1st Round, Group 4|1966_group_4.php
30.|England|Portugal|2 - 1|../games/1966_england_portugal.php|1st Round, Group 4|1966_group_4.php
31.|Portugal|Soviet Union|2 - 1|../games/1966_portugal_soviet_union.php|1st Round, Group 4|1966_group_4.php
32.|England|West Germany|4 - 2|../games/1966_england_west_germany.php|1st Round, Group 4|1966_group_4.php
Game||||||
1.|Brazil|Yugoslavia|0 - 0|../games/1974_brazil_yugoslavia.php|1st Round, Group 2|1974_group_2.php
2.|West Germany|Chile|1 - 0|../games/1974_west_germany_chile.php|1st Round, Group 1|1974_group_1.php
3.|East Germany|Australia|1 - 0|../games/1974_west_germany_chile.php|1st Round, Group 1|1974_group_1.php
4.|Zaire|Scotland|1 - 0|../games/1974_west_germany_chile.php|1st Round, Group 2|1974_group_2.php
5.|Italy|Haiti|1 - 0|../games/1974_west_germany_chile.php|1st Round, Group 4|1974_group_4.php
6.|Poland|Argentina|3 - 2|../games/1974_poland_argentina.php|1st Round, Group 4|1974_group_4.php
7.|Sweden|Bulgaria|3 - 2|../games/1974_poland_argentina.php|1st Round, Group 3|1974_group_3.php
8.|Uruguay|Holland|3 - 2|../games/1974_poland_argentina.php|1st Round, Group 3|1974_group_3.php
9.|Australia|West Germany|0 - 3|../games/1974_australia_west_germany.php|1st Round, Group 1|1974_group_1.php
10.|Chile|East Germany|0 - 3|../games/1974_australia_west_germany.php|1st Round, Group 1|1974_group_1.php
11.|Scotland|Brazil|0 - 0|../games/1974_scotland_brazil.php|1st Round, Group 2|1974_group_2.php
12.|Yugoslavia|Zaire|0 - 0|../games/1974_scotland_brazil.php|1st Round, Group 2|1974_group_2.php
13.|Argentina|Italy|1 - 1|../games/1974_argentina_italy.php|1st Round, Group 4|1974_group_4.php
14.|Bulgaria|Uruguay|1 - 1|../games/1974_argentina_italy.php|1st Round, Group 3|1974_group_3.php
15.|Haiti|Poland|1 - 1|../games/1974_argentina_italy.php|1st Round, Group 4|1974_group_4.php
16.|Holland|Sweden|1 - 1|../games/1974_argentina_italy.php|1st Round, Group 3|1974_group_3.php
17.|East Germany|West Germany|1 - 0|../games/1974_east_germany_west_germany.php|1st Round, Group 1|1974_group_1.php
18.|Australia|Chile|1 - 0|../games/1974_east_germany_west_germany.php|1st Round, Group 1|1974_group_1.php
19.|Zaire|Brazil|0 - 3|../games/1974_zaire_brazil.php|1st Round, Group 2|1974_group_2.php
20.|Scotland|Yugoslavia|0 - 3|../games/1974_zaire_brazil.php|1st Round, Group 2|1974_group_2.php
21.|Argentina|Haiti|4 - 1|../games/1974_argentina_haiti.php|1st Round, Group 4|1974_group_4.php
22.|Bulgaria|Holland|4 - 1|../games/1974_argentina_haiti.php|1st Round, Group 3|1974_group_3.php
23.|Poland|Italy|4 - 1|../games/1974_argentina_haiti.php|1st Round, Group 4|1974_group_4.php
24.|Sweden|Uruguay|4 - 1|../games/1974_argentina_haiti.php|1st Round, Group 3|1974_group_3.php
25.|Brazil|East Germany|1 - 0|../games/1974_brazil_east_germany.php|2nd Round, Group A|1974_group_a.php
26.|Holland|Argentina|4 - 0|../games/1974_holland_argentina.php|2nd Round, Group A|1974_group_a.php
27.|Yugoslavia|West Germany|0 - 2|../games/1974_yugoslavia_west_germany.php|2nd Round, Group B|1974_group_b.php
28.|Sweden|Poland|0 - 2|../games/1974_yugoslavia_west_germany.php|2nd Round, Group B|1974_group_b.php
29.|West Germany|Sweden|4 - 2|../games/1974_west_germany_sweden.php|2nd Round, Group B|1974_group_b.php
30.|East Germany|Holland|4 - 2|../games/1974_west_germany_sweden.php|2nd Round, Group A|1974_group_a.php
31.|Argentina|Brazil|1 - 2|../games/1974_argentina_brazil.php|2nd Round, Group A|1974_group_a.php
32.|Poland|Yugoslavia|1 - 2|../games/1974_argentina_brazil.php|2nd Round, Group B|1974_group_b.php
33.|Argentina|East Germany|1 - 1|../games/1974_argentina_east_germany.php|2nd Round, Group A|1974_group_a.php
34.|Holland|Brazil|2 - 0|../games/1974_holland_brazil.php|2nd Round, Group A|1974_group_a.php
35.|Poland|West Germany|0 - 1|../games/1974_poland_west_germany.php|2nd Round, Group B|1974_group_b.php
36.|Sweden|Yugoslavia|0 - 1|../games/1974_poland_west_germany.php|2nd Round, Group B|1974_group_b.php
37.|Brazil|Poland|0 - 1|../games/1974_brazil_poland.php|2nd Round, Group B|1974_group_b.php
38.|Holland|West Germany|1 - 2|../games/1974_holland_west_germany.php|2nd Round, Group B|1974_group_b.php
Game||||||
1.|Argentina|Bulgaria|1 - 0|../games/1962_argentina_bulgaria.php|1st Round, Group 4|1962_group_4.php
2.|Brazil|Mexico|2 - 0|../games/1962_brazil_mexico.php|1st Round, Group 3|1962_group_3.php
3.|Chile|Switzerland|3 - 1|../games/1962_chile_switzerland.php|1st Round, Group 2|1962_group_2.php
4.|Uruguay|Colombia|2 - 1|../games/1962_uruguay_colombia.php|1st Round, Group 1|1962_group_1.php
5.|West Germany|Italy|0 - 0|../games/1962_west_germany_italy.php|1st Round, Group 2|1962_group_2.php
6.|Czechoslovakia|Spain|1 - 0|../games/1962_czechoslovakia_spain.php|1st Round, Group 3|1962_group_3.php
7.|Hungary|England|2 - 1|../games/1962_hungary_england.php|1st Round, Group 4|1962_group_4.php
8.|Soviet Union|Yugoslavia|2 - 0|../games/1962_soviet_union_yugoslavia.php|1st Round, Group 1|1962_group_1.php
9.|Brazil|Czechoslovakia|0 - 0|../games/1962_brazil_czechoslovakia.php|1st Round, Group 3|1962_group_3.php
10.|Chile|Italy|2 - 0|../games/1962_chile_italy.php|1st Round, Group 2|1962_group_2.php
11.|England|Argentina|3 - 1|../games/1962_england_argentina.php|1st Round, Group 4|1962_group_4.php
12.|Yugoslavia|Uruguay|3 - 1|../games/1962_yugoslavia_uruguay.php|1st Round, Group 1|1962_group_1.php
13.|West Germany|Switzerland|2 - 1|../games/1962_west_germany_switzerland.php|1st Round, Group 2|1962_group_2.php
14.|Spain|Mexico|1 - 0|../games/1962_spain_mexico.php|1st Round, Group 3|1962_group_3.php
15.|Hungary|Bulgaria|6 - 1|../games/1962_hungary_bulgaria.php|1st Round, Group 4|1962_group_4.php
16.|Soviet Union|Colombia|4 - 4|../games/1962_soviet_union_colombia.php|1st Round, Group 1|1962_group_1.php
17.|West Germany|Chile|2 - 0|../games/1962_west_germany_chile.php|1st Round, Group 2|1962_group_2.php
18.|Brazil|Spain|2 - 1|../games/1962_brazil_spain.php|1st Round, Group 3|1962_group_3.php
19.|Hungary|Argentina|0 - 0|../games/1962_hungary_argentina.php|1st Round, Group 4|1962_group_4.php
20.|Soviet Union|Uruguay|2 - 1|../games/1962_soviet_union_uruguay.php|1st Round, Group 1|1962_group_1.php
21.|England|Bulgaria|0 - 0|../games/1962_england_bulgaria.php|1st Round, Group 4|1962_group_4.php
22.|Italy|Switzerland|3 - 0|../games/1962_italy_switzerland.php|1st Round, Group 2|1962_group_2.php
23.|Mexico|Czechoslovakia|3 - 1|../games/1962_mexico_czechoslovakia.php|1st Round, Group 3|1962_group_3.php
24.|Yugoslavia|Colombia|5 - 0|../games/1962_yugoslavia_colombia.php|1st Round, Group 1|1962_group_1.php
25.|Brazil|England|3 - 1|../games/1962_brazil_england.php|1st Round, Group 1|1962_group_1.php
26.|Czechoslovakia|Hungary|1 - 0|../games/1962_czechoslovakia_hungary.php|1st Round, Group 1|1962_group_1.php
27.|Chile|Soviet Union|2 - 1|../games/1962_chile_soviet_union.php|1st Round, Group 1|1962_group_1.php
28.|Yugoslavia|West Germany|1 - 0|../games/1962_yugoslavia_west_germany.php|1st Round, Group 1|1962_group_1.php
29.|Chile|Brazil|2 - 4|../games/1962_chile_brazil.php|1st Round, Group 1|1962_group_1.php
30.|Yugoslavia|Czechoslovakia|1 - 3|../games/1962_yugoslavia_czechoslovakia.php|1st Round, Group 1|1962_group_1.php
31.|Chile|Yugoslavia|1 - 0|../games/1962_chile_yugoslavia.php|1st Round, Group 1|1962_group_1.php
32.|Brazil|Czechoslovakia|3 - 1|../games/1962_brazil_czechoslovakia_2.php|1st Round, Group 1|1962_group_1.php
Game||||||
1.|Mexico|Soviet Union|||1st Round, Group 1|1970_group_1.php
2.|England|Romania|||1st Round, Group 3|1970_group_3.php
3.|Peru|Bulgaria|||1st Round, Group 4|1970_group_4.php
4.|Uruguay|Israel|||1st Round, Group 2|1970_group_2.php
5.|West Germany|Morocco|||1st Round, Group 4|1970_group_4.php
6.|Belgium|El Salvador|||1st Round, Group 1|1970_group_1.php
7.|Brazil|Czechoslovakia|4 - 1|../games/1970_brazil_czechoslovakia.php|1st Round, Group 3|1970_group_3.php
8.|Italy|Sweden|4 - 1|../games/1970_brazil_czechoslovakia.php|1st Round, Group 2|1970_group_2.php
9.|Peru|Morocco|4 - 1|../games/1970_brazil_czechoslovakia.php|1st Round, Group 4|1970_group_4.php
10.|Romania|Czechoslovakia|4 - 1|../games/1970_brazil_czechoslovakia.php|1st Round, Group 3|1970_group_3.php
11.|Soviet Union|Belgium|4 - 1|../games/1970_brazil_czechoslovakia.php|1st Round, Group 1|1970_group_1.php
12.|Uruguay|Italy|4 - 1|../games/1970_brazil_czechoslovakia.php|1st Round, Group 2|1970_group_2.php
13.|West Germany|Bulgaria|4 - 1|../games/1970_brazil_czechoslovakia.php|1st Round, Group 4|1970_group_4.php
14.|Brazil|England|1 - 0|../games/1970_brazil_england.php|1st Round, Group 3|1970_group_3.php
15.|Mexico|El Salvador|1 - 0|../games/1970_brazil_england.php|1st Round, Group 1|1970_group_1.php
16.|Sweden|Israel|1 - 0|../games/1970_brazil_england.php|1st Round, Group 2|1970_group_2.php
17.|West Germany|Peru|1 - 0|../games/1970_brazil_england.php|1st Round, Group 4|1970_group_4.php
18.|Brazil|Romania|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 3|1970_group_3.php
19.|Soviet Union|El Salvador|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 1|1970_group_1.php
20.|Sweden|Uruguay|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 2|1970_group_2.php
21.|Bulgaria|Morocco|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 4|1970_group_4.php
22.|England|Czechoslovakia|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 3|1970_group_3.php
23.|Italy|Israel|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 2|1970_group_2.php
24.|Mexico|Belgium|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 1|1970_group_1.php
25.|West Germany|England|3 - 2|../games/1970_brazil_romania.php|1st Round, Group 1|1970_group_1.php
26.|Brazil|Peru|4 - 2|../games/1970_brazil_peru.php|1st Round, Group 1|1970_group_1.php
27.|Italy|Mexico|4 - 2|../games/1970_brazil_peru.php|1st Round, Group 1|1970_group_1.php
28.|Uruguay|Soviet Union|4 - 2|../games/1970_brazil_peru.php|1st Round, Group 1|1970_group_1.php
29.|Italy|West Germany|4 - 2|../games/1970_brazil_peru.php|1st Round, Group 1|1970_group_1.php
30.|Uruguay|Brazil|1 - 3|../games/1970_uruguay_brazil.php|1st Round, Group 1|1970_group_1.php
31.|Uruguay|West Germany|1 - 3|../games/1970_uruguay_brazil.php|1st Round, Group 1|1970_group_1.php
32.|Brazil|Italy|4 - 1|../games/1970_brazil_italy.php|1st Round, Group 1|1970_group_1.php
Game||||||
1.|France|Senegal|||1st Round, Group A|2002_group_a.php
2.|Ireland|Cameroon|||1st Round, Group E|2002_group_e.php
3.|Uruguay|Denmark|||1st Round, Group A|2002_group_a.php
4.|Germany|Saudi Arabia|||1st Round, Group E|2002_group_e.php
5.|England|Sweden|||1st Round, Group F|2002_group_f.php
6.|Paraguay|South Africa|||1st Round, Group B|2002_group_b.php
7.|Argentina|Nigeria|1 - 0|../games/2002_argentina_nigeria.php|1st Round, Group F|2002_group_f.php
8.|Spain|Slovenia|1 - 0|../games/2002_argentina_nigeria.php|1st Round, Group B|2002_group_b.php
9.|Croatia|Mexico|1 - 0|../games/2002_argentina_nigeria.php|1st Round, Group G|2002_group_g.php
10.|Brazil|Turkey|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group C|2002_group_c.php
11.|Italy|Ecuador|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group G|2002_group_g.php
12.|China|Costa Rica|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group C|2002_group_c.php
13.|Japan|Belgium|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group H|2002_group_h.php
14.|South Korea|Poland|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group D|2002_group_d.php
15.|Russia|Tunisia|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group H|2002_group_h.php
16.|USA|Portugal|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group D|2002_group_d.php
17.|Germany|Ireland|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group E|2002_group_e.php
18.|France|Uruguay|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group A|2002_group_a.php
19.|Cameroon|Saudi Arabia|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group E|2002_group_e.php
20.|Denmark|Senegal|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group A|2002_group_a.php
21.|Sweden|Nigeria|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group F|2002_group_f.php
22.|Spain|Paraguay|2 - 1|../games/2002_brazil_turkey.php|1st Round, Group B|2002_group_b.php
23.|Argentina|England|0 - 1|../games/2002_argentina_england.php|1st Round, Group F|2002_group_f.php
24.|South Africa|Slovenia|0 - 1|../games/2002_argentina_england.php|1st Round, Group B|2002_group_b.php
25.|Italy|Croatia|0 - 1|../games/2002_argentina_england.php|1st Round, Group G|2002_group_g.php
26.|Brazil|China|4 - 0|../games/2002_brazil_china.php|1st Round, Group C|2002_group_c.php
27.|Mexico|Ecuador|4 - 0|../games/2002_brazil_china.php|1st Round, Group G|2002_group_g.php
28.|Costa Rica|Turkey|4 - 0|../games/2002_brazil_china.php|1st Round, Group C|2002_group_c.php
29.|Japan|Russia|4 - 0|../games/2002_brazil_china.php|1st Round, Group H|2002_group_h.php
30.|South Korea|USA|4 - 0|../games/2002_brazil_china.php|1st Round, Group D|2002_group_d.php
31.|Tunisia|Belgium|4 - 0|../games/2002_brazil_china.php|1st Round, Group H|2002_group_h.php
32.|Portugal|Poland|4 - 0|../games/2002_brazil_china.php|1st Round, Group D|2002_group_d.php
33.|Denmark|France|4 - 0|../games/2002_brazil_china.php|1st Round, Group A|2002_group_a.php
34.|Senegal|Uruguay|4 - 0|../games/2002_brazil_china.php|1st Round, Group A|2002_group_a.php
35.|Cameroon|Germany|4 - 0|../games/2002_brazil_china.php|1st Round, Group E|2002_group_e.php
36.|Saudi Arabia|Ireland|4 - 0|../games/2002_brazil_china.php|1st Round, Group E|2002_group_e.php
37.|Sweden|Argentina|1 - 1|../games/2002_sweden_argentina.php|1st Round, Group F|2002_group_f.php
38.|Nigeria|England|1 - 1|../games/2002_sweden_argentina.php|1st Round, Group F|2002_group_f.php
39.|South Africa|Spain|1 - 1|../games/2002_sweden_argentina.php|1st Round, Group B|2002_group_b.php
40.|Slovenia|Paraguay|1 - 1|../games/2002_sweden_argentina.php|1st Round, Group B|2002_group_b.php
41.|Costa Rica|Brazil|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group C|2002_group_c.php
42.|Turkey|China|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group C|2002_group_c.php
43.|Mexico|Italy|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group G|2002_group_g.php
44.|Ecuador|Croatia|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group G|2002_group_g.php
45.|Tunisia|Japan|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group H|2002_group_h.php
46.|Belgium|Russia|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group H|2002_group_h.php
47.|Portugal|South Korea|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group D|2002_group_d.php
48.|Poland|USA|2 - 5|../games/2002_costa_rica_brazil.php|1st Round, Group D|2002_group_d.php
49.|Germany|Paraguay|1 - 0|../games/2002_germany_paraguay.php|1st Round, Group D|2002_group_d.php
50.|Denmark|England|0 - 3|../games/2002_denmark_england.php|1st Round, Group D|2002_group_d.php
51.|Sweden|Senegal|1 - 2|../games/2002_sweden_senegal.php|1st Round, Group D|2002_group_d.php
52.|Spain|Ireland|1 - 1|../games/2002_spain_ireland.php|1st Round, Group D|2002_group_d.php
53.|Mexico|USA|0 - 2|../games/2002_mexico_usa.php|1st Round, Group D|2002_group_d.php
54.|Brazil|Belgium|2 - 0|../games/2002_brazil_belgium.php|1st Round, Group D|2002_group_d.php
55.|Japan|Turkey|0 - 1|../games/2002_japan_turkey.php|1st Round, Group D|2002_group_d.php
56.|South Korea|Italy|2 - 1|../games/2002_south_korea_italy.php|1st Round, Group D|2002_group_d.php
57.|England|Brazil|1 - 2|../games/2002_england_brazil.php|1st Round, Group D|2002_group_d.php
58.|Germany|USA|1 - 0|../games/2002_germany_usa.php|1st Round, Group D|2002_group_d.php
59.|Spain|South Korea|0 - 0|../games/2002_spain_south_korea.php|1st Round, Group D|2002_group_d.php
60.|Senegal|Turkey|0 - 1|../games/2002_senegal_turkey.php|1st Round, Group D|2002_group_d.php
61.|Germany|South Korea|1 - 0|../games/2002_germany_south_korea.php|1st Round, Group D|2002_group_d.php
62.|Brazil|Turkey|1 - 0|../games/2002_brazil_turkey_2.php|1st Round, Group D|2002_group_d.php
63.|South Korea|Turkey|2 - 3|../games/2002_south_korea_turkey.php|1st Round, Group D|2002_group_d.php
64.|Germany|Brazil|0 - 2|../games/2002_germany_brazil.php|1st Round, Group D|2002_group_d.php
Game||||||
1.|Austria|Scotland|1 - 0|../games/1954_austria_scotland.php|1st Round, Group 3|1954_group_3.php
2.|Brazil|Mexico|5 - 0|../games/1954_brazil_mexico.php|1st Round, Group 1|1954_group_1.php
3.|Yugoslavia|France|1 - 0|../games/1954_yugoslavia_france.php|1st Round, Group 1|1954_group_1.php
4.|Uruguay|Czechoslovakia|2 - 0|../games/1954_uruguay_czechoslovakia.php|1st Round, Group 3|1954_group_3.php
5.|West Germany|Turkey|4 - 1|../games/1954_west_germany_turkey.php|1st Round, Group 2|1954_group_2.php
6.|Hungary|South Korea|9 - 0|../games/1954_hungary_south_korea.php|1st Round, Group 2|1954_group_2.php
7.|England|Belgium|4 - 4|../games/1954_england_belgium.php|1st Round, Group 4|1954_group_4.php
8.|Switzerland|Italy|2 - 1|../games/1954_switzerland_italy.php|1st Round, Group 4|1954_group_4.php
9.|Austria|Czechoslovakia|5 - 0|../games/1954_austria_czechoslovakia.php|1st Round, Group 3|1954_group_3.php
10.|Brazil|Yugoslavia|1 - 1|../games/1954_brazil_yugoslavia.php|1st Round, Group 1|1954_group_1.php
11.|France|Mexico|3 - 2|../games/1954_france_mexico.php|1st Round, Group 1|1954_group_1.php
12.|Uruguay|Scotland|7 - 0|../games/1954_uruguay_scotland.php|1st Round, Group 3|1954_group_3.php
13.|Hungary|West Germany|8 - 3|../games/1954_hungary_west_germany.php|1st Round, Group 2|1954_group_2.php
14.|England|Switzerland|2 - 0|../games/1954_england_switzerland.php|1st Round, Group 4|1954_group_4.php
15.|Italy|Belgium|4 - 1|../games/1954_italy_belgium.php|1st Round, Group 4|1954_group_4.php
16.|Turkey|South Korea|7 - 0|../games/1954_turkey_south_korea.php|1st Round, Group 2|1954_group_2.php
17.|West Germany|Turkey|7 - 2|../games/1954_west_germany_turkey_2.php|1st Round, Group 2|1954_group_2.php
18.|Switzerland|Italy|4 - 1|../games/1954_switzerland_italy_2.php|1st Round, Group 4|1954_group_4.php
19.|Austria|Switzerland|7 - 5|../games/1954_austria_switzerland.php|1st Round, Group 4|1954_group_4.php
20.|Uruguay|England|4 - 2|../games/1954_uruguay_england.php|1st Round, Group 4|1954_group_4.php
21.|West Germany|Yugoslavia|2 - 0|../games/1954_west_germany_yugoslavia.php|1st Round, Group 4|1954_group_4.php
22.|Hungary|Brazil|4 - 2|../games/1954_hungary_brazil.php|1st Round, Group 4|1954_group_4.php
23.|West Germany|Austria|6 - 1|../games/1954_west_germany_austria.php|1st Round, Group 4|1954_group_4.php
